algorithm,batch,build,candidates,count,dataset,distcomps,epsilon,indexsize,k-nn,largeepsilon,parameters,qps,queriessize,rel
annoy,False,294.55937933921814,100.0,100,sift-128-euclidean,0.0,0.997804,2041444.0,0.9445229999999999,1.0,"Annoy(n_trees=100, search_k=20000)",279.7139969622888,7298.326226682281,1.0017208085247722
annoy,False,1066.3454093933105,100.0,100,sift-128-euclidean,0.0,0.771533,5768924.0,0.659272,0.9999379999999999,"Annoy(n_trees=400, search_k=2000)",683.2981391331376,8442.762638456345,1.0176630968934015
annoy,False,530.4669363498688,99.9981,100,sift-128-euclidean,0.0,0.19871099999999997,3427620.0,0.177365,0.469788,"Annoy(n_trees=200, search_k=100)",2003.6036456064526,1710.7275720505713,inf
annoy,False,294.55937933921814,99.9978,100,sift-128-euclidean,0.0,0.18935300000000002,2041444.0,0.168826,0.45380299999999996,"Annoy(n_trees=100, search_k=100)",3078.340133104708,663.1638843434334,inf
annoy,False,530.4669363498688,100.0,100,sift-128-euclidean,0.0,0.8959130000000001,3427620.0,0.770738,0.9999859999999999,"Annoy(n_trees=200, search_k=4000)",768.0921110461294,4462.511658050537,1.0098896087112104
annoy,False,530.4669363498688,100.0,100,sift-128-euclidean,0.0,0.283224,3427620.0,0.250891,0.697023,"Annoy(n_trees=200, search_k=200)",1804.1786463360709,1899.822950992584,1.1007109976831626
annoy,False,294.55937933921814,100.0,100,sift-128-euclidean,0.0,0.9999760000000001,2041444.0,0.994254,1.0,"Annoy(n_trees=100, search_k=100000)",79.97738401985166,25525.26598636036,1.0001536159752606
annoy,False,294.55937933921814,100.0,100,sift-128-euclidean,0.0,0.584082,2041444.0,0.504177,0.999343,"Annoy(n_trees=100, search_k=1000)",1711.488026491294,1192.7889464614868,1.0347645592063743
annoy,False,294.55937933921814,100.0,100,sift-128-euclidean,0.0,0.74688,2041444.0,0.638579,0.9999330000000001,"Annoy(n_trees=100, search_k=2000)",1206.1741749161677,1692.4951988313676,1.0197868866115471
annoy,False,530.4669363498688,100.0,100,sift-128-euclidean,0.0,0.401083,3427620.0,0.351631,0.9355070000000001,"Annoy(n_trees=200, search_k=400)",1586.9615547645371,2159.8632869896887,1.0639659173623266
annoy,False,1066.3454093933105,100.0,100,sift-128-euclidean,0.0,0.997831,5768924.0,0.943566,1.0,"Annoy(n_trees=400, search_k=20000)",240.05725059201245,24031.450771735,1.0017205202789639
annoy,False,1066.3454093933105,100.0,100,sift-128-euclidean,0.0,0.413786,5768924.0,0.362761,0.946953,"Annoy(n_trees=400, search_k=400)",985.2787148875136,5855.118874316311,1.061228188670422
annoy,False,1066.3454093933105,100.0,100,sift-128-euclidean,0.0,0.999974,5768924.0,0.992561,1.0,"Annoy(n_trees=400, search_k=100000)",83.04455464902844,69467.81790065861,1.0001947630093382
annoy,False,1066.3454093933105,100.0,100,sift-128-euclidean,0.0,0.999787,5768924.0,0.97398,1.0,"Annoy(n_trees=400, search_k=40000)",156.75895842320827,36801.2396741334,1.0007255661885557
annoy,False,1066.3454093933105,100.0,100,sift-128-euclidean,0.0,0.294274,5768924.0,0.260774,0.7168720000000001,"Annoy(n_trees=400, search_k=200)",1093.8940334491888,5273.750311819363,1.097083281046862
annoy,False,530.4669363498688,100.0,100,sift-128-euclidean,0.0,0.983421,3427620.0,0.8889960000000001,0.999999,"Annoy(n_trees=200, search_k=10000)",461.4884701545823,7427.314487081051,1.0038654678692451
annoy,False,1066.3454093933105,99.9983,100,sift-128-euclidean,0.0,0.20721,5768924.0,0.184952,0.484482,"Annoy(n_trees=400, search_k=100)",1160.590894410375,4970.678322382355,inf
annoy,False,530.4669363498688,100.0,100,sift-128-euclidean,0.0,0.997768,3427620.0,0.943982,1.0,"Annoy(n_trees=200, search_k=20000)",291.8403030621897,11744.848000893116,1.0017229074842715
annoy,False,530.4669363498688,100.0,100,sift-128-euclidean,0.0,0.9999769999999999,3427620.0,0.993351,1.0,"Annoy(n_trees=200, search_k=100000)",83.72672142403265,40938.184867419724,1.0001758307085375
annoy,False,1066.3454093933105,100.0,100,sift-128-euclidean,0.0,0.984187,5768924.0,0.889792,0.9999979999999999,"Annoy(n_trees=400, search_k=10000)",351.24416421311844,16424.25579631748,1.0037777771893681
annoy,False,294.55937933921814,100.0,100,sift-128-euclidean,0.0,0.999798,2041444.0,0.976582,1.0,"Annoy(n_trees=100, search_k=40000)",147.67356925782218,13824.031004734898,1.0006644051967917
annoy,False,530.4669363498688,100.0,100,sift-128-euclidean,0.0,0.999978,3427620.0,0.997963,1.0,"Annoy(n_trees=200, search_k=200000)",48.407858645438935,70807.09818431425,1.000053714214508
annoy,False,530.4669363498688,100.0,100,sift-128-euclidean,0.0,0.600387,3427620.0,0.517927,0.9995569999999999,"Annoy(n_trees=200, search_k=1000)",1241.6979311182326,2760.4298228259086,1.032762794856079
annoy,False,294.55937933921814,100.0,100,sift-128-euclidean,0.0,0.386087,2041444.0,0.338651,0.922036,"Annoy(n_trees=100, search_k=400)",2324.7832701343705,878.1222861613273,1.0671920014393128
annoy,False,294.55937933921814,100.0,100,sift-128-euclidean,0.0,0.981691,2041444.0,0.886074,0.999999,"Annoy(n_trees=100, search_k=10000)",459.95488623603615,4438.357023893833,1.004032980494922
hnsw(faiss),False,1816.5634362697601,100.0,100,sift-128-euclidean,0.0,0.9514319999999999,588580.0,0.829395,1.0,"faiss ({'M': 8, 'efConstruction': 500}, ef: 80)",1576.0258822258922,373.45833379888535,1.006149375327446
hnsw(faiss),False,2258.8668253421783,100.0,100,sift-128-euclidean,0.0,0.866693,619628.0,0.7426309999999999,1.0,"faiss ({'M': 12, 'efConstruction': 500}, ef: 40)",1814.8163083825284,341.42739247932434,1.0105070827022498
hnsw(faiss),False,2781.5162813663483,100.0,100,sift-128-euclidean,0.0,0.986016,900636.0,0.870405,1.0,"faiss ({'M': 48, 'efConstruction': 500}, ef: 40)",1832.2927139753303,491.5350004563332,1.0039059368800474
hnsw(faiss),False,2545.831289291382,100.0,100,sift-128-euclidean,0.0,0.9999079999999999,650856.0,0.955564,1.0,"faiss ({'M': 16, 'efConstruction': 500}, ef: 120)",1070.259210802537,608.1293143106461,1.0010768841908169
hnsw(faiss),False,2258.8668253421783,100.0,100,sift-128-euclidean,0.0,0.466206,619628.0,0.410231,0.969987,"faiss ({'M': 12, 'efConstruction': 500}, ef: 10)",2627.0048171417116,235.86861963739395,1.0517381199468407
hnsw(faiss),False,2602.0976548194885,100.0,100,sift-128-euclidean,0.0,0.7698510000000001,713192.0,0.6615449999999999,0.999875,"faiss ({'M': 24, 'efConstruction': 500}, ef: 20)",2133.95015659281,334.2121172777176,1.0162249628710578
hnsw(faiss),False,2781.5162813663483,100.0,100,sift-128-euclidean,0.0,1.0,900636.0,0.9995050000000001,1.0,"faiss ({'M': 48, 'efConstruction': 500}, ef: 400)",344.7983405961667,2612.065935244274,1.0000085359705473
hnsw(faiss),False,2545.831289291382,100.0,100,sift-128-euclidean,0.0,0.50915,650856.0,0.446323,0.989609,"faiss ({'M': 16, 'efConstruction': 500}, ef: 10)",2642.2427071134425,246.32710622978212,1.0437338653817847
hnsw(faiss),False,3045.5902333259583,100.0,100,sift-128-euclidean,0.0,1.0,1275544.0,0.9998999999999999,1.0,"faiss ({'M': 96, 'efConstruction': 500}, ef: 600)",220.66515674034792,5780.450429248809,1.0000018527603238
hnsw(faiss),False,2258.8668253421783,100.0,100,sift-128-euclidean,0.0,0.655544,619628.0,0.56964,0.9997830000000001,"faiss ({'M': 12, 'efConstruction': 500}, ef: 20)",2268.028315097685,273.2011747275352,1.0253421563507168
hnsw(faiss),False,2602.0976548194885,100.0,100,sift-128-euclidean,0.0,0.9542700000000001,713192.0,0.8249160000000001,1.0,"faiss ({'M': 24, 'efConstruction': 500}, ef: 40)",1692.2316743362294,421.45056780109405,1.0059011750223772
hnsw(faiss),False,2781.5162813663483,100.0,100,sift-128-euclidean,0.0,0.999966,900636.0,0.960227,1.0,"faiss ({'M': 48, 'efConstruction': 500}, ef: 80)",1152.3382391251084,781.5726055257797,1.0009299253199704
hnsw(faiss),False,2839.9622457027435,100.0,100,sift-128-euclidean,0.0,1.0,809992.0,0.999863,1.0,"faiss ({'M': 36, 'efConstruction': 500}, ef: 600)",248.5164262517588,3259.3097052644725,1.0000021609374874
hnsw(faiss),False,3522.1854906082153,100.0,100,sift-128-euclidean,0.0,0.857808,1025740.0,0.7304900000000001,0.999968,"faiss ({'M': 64, 'efConstruction': 500}, ef: 20)",2009.159840217744,510.53180511951444,1.011167116945556
hnsw(faiss),False,1816.5634362697601,100.0,100,sift-128-euclidean,0.0,0.9993000000000001,588580.0,0.9482210000000001,1.0,"faiss ({'M': 8, 'efConstruction': 500}, ef: 200)",911.0335719558577,646.0574210634231,1.0014610711524514
hnsw(faiss),False,2258.8668253421783,100.0,100,sift-128-euclidean,0.0,1.0,619628.0,0.9949460000000001,1.0,"faiss ({'M': 12, 'efConstruction': 500}, ef: 400)",426.26782110407356,1453.6119531497955,1.0001068973401332
hnsw(faiss),False,2781.5162813663483,100.0,100,sift-128-euclidean,0.0,1.0,900636.0,0.999883,1.0,"faiss ({'M': 48, 'efConstruction': 500}, ef: 600)",246.08741449859556,3659.8214574892045,1.000001702664314
hnsw(faiss),False,1816.5634362697601,100.0,100,sift-128-euclidean,0.0,0.577323,588580.0,0.5049199999999999,0.9989149999999999,"faiss ({'M': 8, 'efConstruction': 500}, ef: 20)",2538.3570358592897,231.87439421844482,1.0343286751092855
hnsw(faiss),False,2839.9622457027435,100.0,100,sift-128-euclidean,0.0,0.977788,809992.0,0.856691,1.0,"faiss ({'M': 36, 'efConstruction': 500}, ef: 40)",1521.861273422547,532.2377368722915,1.0044750974214718
hnsw(faiss),False,3522.1854906082153,100.0,100,sift-128-euclidean,0.0,1.0,1025740.0,0.9998950000000001,1.0,"faiss ({'M': 64, 'efConstruction': 500}, ef: 600)",253.4357542395659,4047.3373738355635,1.0000019881676654
hnsw(faiss),False,3522.1854906082153,100.0,100,sift-128-euclidean,0.0,1.0,1025740.0,0.999959,1.0,"faiss ({'M': 64, 'efConstruction': 500}, ef: 800)",195.01603686066002,5259.772562873363,1.0000007330648868
hnsw(faiss),False,2839.9622457027435,100.0,100,sift-128-euclidean,0.0,1.0,809992.0,0.999372,1.0,"faiss ({'M': 36, 'efConstruction': 500}, ef: 400)",347.98355738398783,2327.6731983810423,1.0000107862613745
hnsw(faiss),False,2258.8668253421783,100.0,100,sift-128-euclidean,0.0,1.0,619628.0,0.9758410000000001,1.0,"faiss ({'M': 12, 'efConstruction': 500}, ef: 200)",742.4727762896946,834.5464235017776,1.0005675024167533
hnsw(faiss),False,3522.1854906082153,100.0,100,sift-128-euclidean,0.0,0.999987,1025740.0,0.963191,1.0,"faiss ({'M': 64, 'efConstruction': 500}, ef: 80)",990.8621444482526,1035.1995035305024,1.0008455389402133
hnsw(faiss),False,3522.1854906082153,100.0,100,sift-128-euclidean,0.0,1.0,1025740.0,0.996032,1.0,"faiss ({'M': 64, 'efConstruction': 500}, ef: 200)",588.7438537294571,1742.2517339286803,1.0000759684753426
hnsw(faiss),False,2545.831289291382,100.0,100,sift-128-euclidean,0.0,1.0,650856.0,0.984795,1.0,"faiss ({'M': 16, 'efConstruction': 500}, ef: 200)",748.0219961737007,870.1027554393769,1.0003269539950408
hnsw(faiss),False,2602.0976548194885,100.0,100,sift-128-euclidean,0.0,0.9995099999999999,713192.0,0.938157,1.0,"faiss ({'M': 24, 'efConstruction': 500}, ef: 80)",1141.2906582878675,624.8995335420609,1.001559257872234
hnsw(faiss),False,2602.0976548194885,100.0,100,sift-128-euclidean,0.0,1.0,713192.0,0.998912,1.0,"faiss ({'M': 24, 'efConstruction': 500}, ef: 400)",377.3731781974728,1889.8852414646149,1.000019176338299
hnsw(faiss),False,3045.5902333259583,100.0,100,sift-128-euclidean,0.0,0.990281,1275544.0,0.879815,1.0,"faiss ({'M': 96, 'efConstruction': 500}, ef: 40)",1488.7193845255251,856.8062008586884,1.003542418788043
hnsw(faiss),False,1816.5634362697601,100.0,100,sift-128-euclidean,0.0,1.0,588580.0,0.992046,1.0,"faiss ({'M': 8, 'efConstruction': 500}, ef: 600)",361.2561545719066,1629.2594397387504,1.0001942071157905
hnsw(faiss),False,2781.5162813663483,100.0,100,sift-128-euclidean,0.0,0.844539,900636.0,0.720371,0.999953,"faiss ({'M': 48, 'efConstruction': 500}, ef: 20)",2533.0799953787023,355.54976615152356,1.0118246728107012
hnsw(faiss),False,1113.8036830425262,100.0,100,sift-128-euclidean,0.0,0.7537820000000001,558012.0,0.6458400000000001,0.9995050000000001,"faiss ({'M': 4, 'efConstruction': 500}, ef: 80)",2099.5024980216604,265.78296550054546,1.0202009698849661
hnsw(faiss),False,1113.8036830425262,100.0,100,sift-128-euclidean,0.0,0.570152,558012.0,0.49566200000000005,0.9971510000000001,"faiss ({'M': 4, 'efConstruction': 500}, ef: 40)",2554.157427242542,218.4720464166641,1.0377289795008626
hnsw(faiss),False,3522.1854906082153,100.0,100,sift-128-euclidean,0.0,1.0,1025740.0,0.999546,1.0,"faiss ({'M': 64, 'efConstruction': 500}, ef: 400)",356.7295793433129,2875.3993484034536,1.0000078164126298
hnsw(faiss),False,2545.831289291382,100.0,100,sift-128-euclidean,0.0,0.7051510000000001,650856.0,0.609896,0.9999469999999999,"faiss ({'M': 16, 'efConstruction': 500}, ef: 20)",2179.5469386028612,298.61985923423765,1.0209004627493143
hnsw(faiss),False,2545.831289291382,100.0,100,sift-128-euclidean,0.0,1.0,650856.0,0.9997119999999999,1.0,"faiss ({'M': 16, 'efConstruction': 500}, ef: 800)",234.94889453297975,2770.2024361244203,1.0000051474018954
hnsw(faiss),False,3522.1854906082153,100.0,100,sift-128-euclidean,0.0,0.655517,1025740.0,0.565234,0.9979399999999999,"faiss ({'M': 64, 'efConstruction': 500}, ef: 10)",2487.864236755856,412.2974175381661,1.0258410404780254
hnsw(faiss),False,2258.8668253421783,100.0,100,sift-128-euclidean,0.0,0.988508,619628.0,0.885521,1.0,"faiss ({'M': 12, 'efConstruction': 500}, ef: 80)",1306.1409962025627,474.3959509742737,1.0034750904504648
hnsw(faiss),False,2545.831289291382,100.0,100,sift-128-euclidean,0.0,0.9964660000000001,650856.0,0.911343,1.0,"faiss ({'M': 16, 'efConstruction': 500}, ef: 80)",1350.8380321526392,481.8164609733581,1.002453128128586
hnsw(faiss),False,2602.0976548194885,100.0,100,sift-128-euclidean,0.0,0.569155,713192.0,0.49600700000000003,0.9960070000000001,"faiss ({'M': 24, 'efConstruction': 500}, ef: 10)",2730.4433960348033,261.2000677383423,1.0351412023975572
hnsw(faiss),False,1816.5634362697601,100.0,100,sift-128-euclidean,0.0,0.784665,588580.0,0.675206,1.0,"faiss ({'M': 8, 'efConstruction': 500}, ef: 40)",2028.5682378741253,290.1455267863274,1.0156604210318492
hnsw(faiss),False,3045.5902333259583,100.0,100,sift-128-euclidean,0.0,0.8634820000000001,1275544.0,0.734896,0.999956,"faiss ({'M': 96, 'efConstruction': 500}, ef: 20)",2100.1879266573796,607.3475539068222,1.0108605631110916
hnsw(faiss),False,2602.0976548194885,100.0,100,sift-128-euclidean,0.0,0.999999,713192.0,0.971904,1.0,"faiss ({'M': 24, 'efConstruction': 500}, ef: 120)",905.4522299225177,787.6638616937638,1.000627538059214
hnsw(faiss),False,2781.5162813663483,100.0,100,sift-128-euclidean,0.0,1.0,900636.0,0.983517,1.0,"faiss ({'M': 48, 'efConstruction': 500}, ef: 120)",888.1512022671328,1014.0570633705139,1.0003505201211205
hnsw(faiss),False,1816.5634362697601,100.0,100,sift-128-euclidean,0.0,1.0,588580.0,0.983416,1.0,"faiss ({'M': 8, 'efConstruction': 500}, ef: 400)",524.5268170598073,1122.116126110077,1.000419357400897
hnsw(faiss),False,3045.5902333259583,100.0,100,sift-128-euclidean,0.0,1.0,1275544.0,0.985595,1.0,"faiss ({'M': 96, 'efConstruction': 500}, ef: 120)",731.781024346251,1743.0678817335129,1.0003071925575626
hnsw(faiss),False,3522.1854906082153,100.0,100,sift-128-euclidean,0.0,0.989414,1025740.0,0.877644,1.0,"faiss ({'M': 64, 'efConstruction': 500}, ef: 40)",1446.3983085332281,709.1684178199768,1.0036201837211842
hnsw(faiss),False,2545.831289291382,100.0,100,sift-128-euclidean,0.0,0.9104000000000001,650856.0,0.780634,1.0,"faiss ({'M': 16, 'efConstruction': 500}, ef: 40)",1782.3710948068979,365.16301341304785,1.0081691673389366
hnsw(faiss),False,1113.8036830425262,100.0,100,sift-128-euclidean,0.0,0.998014,558012.0,0.942568,1.0,"faiss ({'M': 4, 'efConstruction': 500}, ef: 800)",369.96629810732645,1508.2779238397598,1.0021485963636154
hnsw(faiss),False,2781.5162813663483,100.0,100,sift-128-euclidean,0.0,1.0,900636.0,0.999966,1.0,"faiss ({'M': 48, 'efConstruction': 500}, ef: 800)",190.4971502619995,4727.818756140518,1.0000004139564918
hnsw(faiss),False,1113.8036830425262,100.0,100,sift-128-euclidean,0.0,0.835217,558012.0,0.7164539999999999,0.999615,"faiss ({'M': 4, 'efConstruction': 500}, ef: 120)",1752.9925769446943,318.31965938644413,1.0146462984080005
hnsw(faiss),False,2602.0976548194885,100.0,100,sift-128-euclidean,0.0,1.0,713192.0,0.999699,1.0,"faiss ({'M': 24, 'efConstruction': 500}, ef: 600)",264.6536376662386,2694.8127608940126,1.0000047646169175
hnsw(faiss),False,3045.5902333259583,100.0,100,sift-128-euclidean,0.0,0.6628449999999999,1275544.0,0.571141,0.997911,"faiss ({'M': 96, 'efConstruction': 500}, ef: 10)",2608.82194351607,488.93486317462924,1.0251785386747874
hnsw(faiss),False,2258.8668253421783,100.0,100,sift-128-euclidean,0.0,1.0,619628.0,0.998181,1.0,"faiss ({'M': 12, 'efConstruction': 500}, ef: 600)",295.7307764003188,2095.243543949699,1.0000383276080453
hnsw(faiss),False,2545.831289291382,100.0,100,sift-128-euclidean,0.0,1.0,650856.0,0.997481,1.0,"faiss ({'M': 16, 'efConstruction': 500}, ef: 400)",432.53552572181945,1504.7457637470245,1.0000481380231725
hnsw(faiss),False,1816.5634362697601,100.0,100,sift-128-euclidean,0.0,0.9876600000000001,588580.0,0.892132,1.0,"faiss ({'M': 8, 'efConstruction': 500}, ef: 120)",1263.0339176213465,466.00490437221526,1.0034662756882011
hnsw(faiss),False,2839.9622457027435,100.0,100,sift-128-euclidean,0.0,0.617789,809992.0,0.535628,0.997548,"faiss ({'M': 36, 'efConstruction': 500}, ef: 10)",2760.98047067158,293.3711442743301,1.029540966654512
hnsw(faiss),False,3045.5902333259583,100.0,100,sift-128-euclidean,0.0,0.999993,1275544.0,0.964516,1.0,"faiss ({'M': 96, 'efConstruction': 500}, ef: 80)",943.52745127323,1351.888594527626,1.0008169038908155
hnsw(faiss),False,1113.8036830425262,100.0,100,sift-128-euclidean,0.0,0.9951779999999999,558012.0,0.9256260000000001,1.0,"faiss ({'M': 4, 'efConstruction': 500}, ef: 600)",509.7944172684536,1094.582406354904,1.002810344983445
hnsw(faiss),False,2781.5162813663483,100.0,100,sift-128-euclidean,0.0,0.6410769999999999,900636.0,0.554086,0.997591,"faiss ({'M': 48, 'efConstruction': 500}, ef: 10)",3485.078356647903,258.42632728242876,1.0272432019371216
hnsw(faiss),False,3045.5902333259583,100.0,100,sift-128-euclidean,0.0,1.0,1275544.0,0.9962949999999999,1.0,"faiss ({'M': 96, 'efConstruction': 500}, ef: 200)",513.2020153453167,2485.4617906005856,1.0000730151144297
hnsw(faiss),False,2839.9622457027435,100.0,100,sift-128-euclidean,0.0,0.821882,809992.0,0.702817,0.999959,"faiss ({'M': 36, 'efConstruction': 500}, ef: 20)",2072.7145913324607,390.78800496082306,1.013039049360017
hnsw(faiss),False,2839.9622457027435,100.0,100,sift-128-euclidean,0.0,0.999927,809992.0,0.954212,1.0,"faiss ({'M': 36, 'efConstruction': 500}, ef: 80)",1071.2318848445339,756.1313394975663,1.0010958421777156
hnsw(faiss),False,1816.5634362697601,100.0,100,sift-128-euclidean,0.0,1.0,588580.0,0.9953,1.0,"faiss ({'M': 8, 'efConstruction': 500}, ef: 800)",270.8547356996805,2173.046738428116,1.0001144500906665
hnsw(faiss),False,1113.8036830425262,100.0,100,sift-128-euclidean,0.0,0.929726,558012.0,0.809115,0.9998999999999999,"faiss ({'M': 4, 'efConstruction': 500}, ef: 200)",1321.242956952967,422.33867515697483,1.0084554552412517
hnsw(faiss),False,2839.9622457027435,100.0,100,sift-128-euclidean,0.0,1.0,809992.0,0.994633,1.0,"faiss ({'M': 36, 'efConstruction': 500}, ef: 200)",581.9747725700175,1391.7991606801988,1.0001028832870937
hnsw(faiss),False,2839.9622457027435,100.0,100,sift-128-euclidean,0.0,1.0,809992.0,0.9804309999999999,1.0,"faiss ({'M': 36, 'efConstruction': 500}, ef: 120)",842.7272494751369,961.1555820753098,1.0004182701372886
hnsw(faiss),False,3522.1854906082153,100.0,100,sift-128-euclidean,0.0,1.0,1025740.0,0.985098,1.0,"faiss ({'M': 64, 'efConstruction': 500}, ef: 120)",766.4285221434644,1338.3374579162598,1.0003127985236204
